Project,Repo,Bug-Fixing Commit,Changed Files,Can Determine,Bug-Inducing Commits,Num Bug-Inducing,Num Buggy Statements,Token Cost,LLM Calls,Elapsed Time (s)
hibernate-orm,hibernate/hibernate-orm,c434d9a9b1e5e5e2164fbbf9f04a36e22e4a9a14,,False,,0,0,0,18,206.03
hibernate-orm,hibernate/hibernate-orm,736c913f1428e16a5a3ef26b52d9ec91ff323f25,hibernate-core/src/main/java/org/hibernate/type/TypeResolver.java,False,421789ddcd906e806bf901fea9d9e713daebd51a;5af328cb4ad3d5a87731078f724fdb5d329025c2,2,5,0,23,288.12
hibernate-orm,hibernate/hibernate-orm,ff565fddb09dd1c53a4f585b76faedabab5ba625,documentation/src/main/docbook/integration/en-US/chapters/multitenancy/extras/tenant-identifier-from-SessionFactory.java;documentation/src/main/docbook/integration/en-US/chapters/transactions/Transactions.xml;documentation/src/main/docbook/integration/en-US/JMX.xml;documentation/src/main/docbook/integration/en-US/chapters/query_ql/extras/nullif_example.txt;documentation/src/main/docbook/integration/en-US/chapters/pc/Persistence_Context.xml;documentation/src/main/docbook/integration/en-US/chapters/query_criteria/extras/parameter_example.java;documentation/src/main/docbook/integration/en-US/chapters/query_criteria/extras/from_join_example_plural.java;documentation/src/main/docbook/integration/en-US/appendix-Troubleshooting.xml;documentation/src/main/docbook/manual/en-US/chapters/transactions/Transactions.xml,False,102c31497b46d1bbad8384d8fd6689f7a4bceb02;8bead4f084d4f1c3c05a08d1371f081491986a05,2,17,0,38,650.91
hibernate-orm,hibernate/hibernate-orm,205197bdf4aaef1b8fa6e458cf675eccc143e7a3,,False,,0,0,0,6,49.69
hibernate-orm,hibernate/hibernate-orm,f164223226101f4b7d270ca7023c51113bccc619,hibernate-core/src/main/java/org/hibernate/dialect/DB2390Dialect.java,False,aa3f9138577ee246789a172c75a1ec9f495a7e65,1,6,0,21,116.89
hibernate-orm,hibernate/hibernate-orm,f309a88552ef8ccd9f47fe4214641ece151e472c,hibernate-core/src/main/java/org/hibernate/boot/spi/MetadataBuildingOptions.java;hibernate-core/src/main/java/org/hibernate/boot/internal/MetadataBuilderImpl.java;hibernate-core/src/main/java/org/hibernate/mapping/Component.java,False,2c5ee8f08886740f75fae09325a2fe65f676af7b;a742f5e98882190959582d5a44d132c9973cd19b,2,7,0,37,666.12
hibernate-orm,hibernate/hibernate-orm,33458ab6f84c997533422f5bac549ed94631e14d,hibernate-core/src/main/java/org/hibernate/dialect/identity/Oracle12cIdentityColumnSupport.java,False,,0,3,0,27,297.55
hibernate-orm,hibernate/hibernate-orm,74ceaa4a864b110e5a9636c9e257466f07f7dadf,hibernate-core/src/main/java/org/hibernate/boot/model/internal/EmbeddableBinder.java;hibernate-core/src/main/java/org/hibernate/boot/model/internal/EntityBinder.java,False,c9cd12c625d23bf871c35dd439383944f64cb35a;e7fa3cebb6dfd1f10fd2eb9fa38a142dea6ee11c;ee08db2a1ed9c1263952688bb7c95d6bdc7e999a;32cc739f39c996f0cb04c5b61c2f087c59c6e968;bb0edab332f90c1c5937e3efd0a88d47eb5ec169;bc36eb3eeb9d68a8824c4805fe7182ea6027a760,6,111,0,30,428.53
hibernate-orm,hibernate/hibernate-orm,45a65daf0282749f041fb3c98fc8da96af4c2432,,False,,0,0,0,18,433.60
hibernate-orm,hibernate/hibernate-orm,0e9a839ca163a6fdad113a05910860f7b8ab33a1,hibernate-core/src/main/java/org/hibernate/boot/spi/AbstractDelegatingMetadata.java;hibernate-core/src/main/java/org/hibernate/boot/spi/AbstractDelegatingMetadataBuilderImplementor.java;hibernate-core/src/main/java/org/hibernate/boot/spi/MetadataBuilderFactory.java,False,710e1f028805a0e4c3b7a5e13b79f537575fe7a8,1,7,0,35,239.96
hibernate-orm,hibernate/hibernate-orm,30ad787c9e18c1c43e62fb8ff894f18728b16f53,hibernate-core/src/main/java/org/hibernate/boot/model/naming/Identifier.java,False,9caca0ce37d5a2763d476c6fa2471addcca710ca,1,12,0,21,126.20
hibernate-orm,hibernate/hibernate-orm,724cd1f95d07b87610090920a5e0df8790ad5c47,,False,,0,0,0,6,42.34
hibernate-orm,hibernate/hibernate-orm,4226cf2c02e869a0d9f92d7a066e33241a10564f,,False,,0,0,0,6,51.18
hibernate-orm,hibernate/hibernate-orm,89d0a5715da2ddb99990c8708eccc8609ae43982,hibernate-core/src/main/java/org/hibernate/boot/model/internal/BinderHelper.java,False,7f2a3917f458c2e3393c674327808f48b98a87bf,1,9,0,33,286.79
hibernate-orm,hibernate/hibernate-orm,01caa5f2b4d5dfee04016d6628a529e437894dcb,hibernate-core/src/main/java/org/hibernate/engine/loading/internal/CollectionLoadContext.java,False,d8d6d82e30960e0c255950eaf875ad48831b12b0,1,12,0,21,225.92
hibernate-orm,hibernate/hibernate-orm,f26488bc85f5a780b7c054f6accb082a9012edce,hibernate-core/src/main/java/org/hibernate/hql/internal/ast/tree/FromElement.java;hibernate-core/src/main/java/org/hibernate/hql/internal/ast/tree/FromElementType.java,False,d8d6d82e30960e0c255950eaf875ad48831b12b0;783831f113495edb32e41624ac930a4c45ac62ea,2,22,0,37,381.53
hibernate-orm,hibernate/hibernate-orm,11e3800f497da97d8a3c70e1c78d7a5e15912a41,,False,,0,0,0,18,108.76
hibernate-orm,hibernate/hibernate-orm,d1ac167ec642e04814e68e5e8068324f45fd02f2,hibernate-envers/src/main/java/org/hibernate/envers/configuration/metadata/CollectionMetadataGenerator.java,False,31f9f8ffc5b52ececcbe3aeee1af29523f35c547,1,9,0,33,416.80
hibernate-orm,hibernate/hibernate-orm,5658eeeff71064874afdf7cca0f0dd6f75da1c87,hibernate-core/src/main/java/org/hibernate/sql/results/graph/entity/AbstractEntityInitializer.java,False,76f424fcffa0790618c790cd0e2389c48899edeb,1,9,0,21,139.87
hibernate-orm,hibernate/hibernate-orm,df93517e1d2ed931efbbae937d0f8aa4c8055cea,tooling/hibernate-ant/src/main/java/org/hibernate/tool/enhance/EnhancementTask.java,False,7c4bc03c3a50373071ae2edf66e0eb2a8d4647a7,1,12,0,21,132.29
hibernate-orm,hibernate/hibernate-orm,e096ba468c627e19857d4c9a44d121a9bb786256,hibernate-core/src/test/java/org/hibernate/test/queryplan/NativeSQLQueryPlanEqualsTest.java,True,20a120ef6c1f86a13f7f22b020279990750f3372,1,6,0,27,147.44
hibernate-orm,hibernate/hibernate-orm,b11c23fd452134a83062ca120d1ff48dc083c94d,hibernate-core/src/main/java/org/hibernate/tuple/entity/AbstractEntityTuplizer.java,False,d8d6d82e30960e0c255950eaf875ad48831b12b0,1,3,0,33,267.74
hibernate-orm,hibernate/hibernate-orm,e0feff4d32f32dbfe23ac52741bf1fbf3a3c52f1,hibernate-core/src/main/java/org/hibernate/loader/ast/internal/CollectionBatchLoaderArrayParam.java,False,37aa5b21a3d491830ca8076e74abe0980c9e4da2,1,7,0,33,327.58
hibernate-orm,hibernate/hibernate-orm,9e6d8be37608cd41b40e3c2d60ebd7062cdbdb6a,core/src/main/java/org/hibernate/dialect/SQLServerDialect.java;core/src/main/java/org/hibernate/dialect/Oracle9iDialect.java,False,d8d6d82e30960e0c255950eaf875ad48831b12b0;186e9fc115d20ac2068c4f07aa88f7f245021aee,2,12,0,39,312.69
hibernate-orm,hibernate/hibernate-orm,0de6de841f20924548607afdef87214b5f3eaab5,,False,,0,0,0,6,53.48
hibernate-orm,hibernate/hibernate-orm,38ec412e61b72112e88e5a6311a27a365ace9968,,False,,0,0,0,18,412.42
hibernate-orm,hibernate/hibernate-orm,5ea5bd12b07ad7915e97dd05b1a2ab5194f73ab8,tooling/hibernate-gradle-plugin/src/main/groovy/org/hibernate/orm/tooling/gradle/HibernatePlugin.java,False,5c9cf4d0d834b00e3a9e15380a7b9e91f5edb0e3;1812bb2ef3f7999873f025bfc2718d5e99e7dde7,2,12,0,21,138.31
hibernate-orm,hibernate/hibernate-orm,70f3a9260bebc2411a6c8cfa33d7a03d3ec5d33c,hibernate-core/src/main/java/org/hibernate/dialect/MySQLDialect.java;hibernate-core/src/main/java/org/hibernate/hql/internal/ast/tree/BinaryLogicOperatorNode.java,False,3bb0f246fc5e83c42e8837ab8f080906b7602c14;d8d6d82e30960e0c255950eaf875ad48831b12b0,2,6,0,35,321.31
hibernate-orm,hibernate/hibernate-orm,724e376b7cb8d443872d85a7f30658cecf83656a,hibernate-core/src/main/java/org/hibernate/internal/SessionFactoryImpl.java,False,00da979e70a415234a29d156a7754eabc37cb75f,1,6,0,21,120.43
hibernate-orm,hibernate/hibernate-orm,e88b5d37d11e96e5626c76f3d3cd8f9f067f1713,gradle/libraries.gradle,False,2d55060ff62feb7c521dd93dfa17f870c7693b83,1,3,0,12,54.30
hibernate-orm,hibernate/hibernate-orm,f3422a398893c2fa9fcd27d12e567a96c95440e8,hibernate-core/src/main/java/org/hibernate/loader/criteria/CriteriaQueryTranslator.java;hibernate-core/src/main/java/org/hibernate/persister/entity/AbstractPropertyMapping.java,False,ad80d0bb41f94e4b5ddb7059662af12d21e8efc1;d8d6d82e30960e0c255950eaf875ad48831b12b0,2,15,0,39,474.99
hibernate-orm,hibernate/hibernate-orm,0d224e45d62543677e3c31202d207954172699a8,,False,,0,0,0,18,183.98
hibernate-orm,hibernate/hibernate-orm,6187805632baf47a770cb8ce6b0b325cbe7e7a8e,hibernate-core/src/main/java/org/hibernate/boot/internal/InFlightMetadataCollectorImpl.java,False,9caca0ce37d5a2763d476c6fa2471addcca710ca,1,6,0,21,173.36
hibernate-orm,hibernate/hibernate-orm,5ffff1b5b9882ebf98c492d5ecb1bc2347c04e6e,hibernate-core/src/main/java/org/hibernate/loader/ast/internal/MultiIdEntityLoaderStandard.java;hibernate-core/src/main/java/org/hibernate/loader/ast/internal/MultiIdEntityLoaderArrayParam.java,False,10c83d8370cff2c4db98c22dc965484dd546fb6d;55255e9d4a4bf572a12377d71bf49597f60183c0,2,2,0,26,438.89
hibernate-orm,hibernate/hibernate-orm,bdcd1a0fb235bef3fa0d6db494088982bc38a531,hibernate-spatial/src/main/java/org/hibernate/spatial/JTSGeometryJavaTypeDescriptor.java;hibernate-spatial/src/main/java/org/hibernate/spatial/JTSGeometryType.java,False,0e17f9adf85e14cb34c385c7886ed0cddfabe0f6,1,3,0,29,175.73
hibernate-orm,hibernate/hibernate-orm,da9c6e160d6800a506fc1197db5caffb78382fba,hibernate-core/src/test/java/org/hibernate/test/annotations/basic/CollectionAsBasicTest.java;hibernate-core/src/test/java/org/hibernate/jpa/test/cdi/NoCdiAvailableTest.java,False,37fc401da891544c1596c9b45822a3b1e459e7e2;7a67f39e38bb81330d863aacb212502abbf957dd,2,5,0,32,365.04
hibernate-orm,hibernate/hibernate-orm,d702496e4dfeb34883aa9572f8936c915a82438b,hibernate-vibur/src/main/java/org/hibernate/vibur/internal/ViburDBCPConnectionProvider.java;hibernate-hikaricp/src/main/java/org/hibernate/hikaricp/internal/HikariCPConnectionProvider.java;hibernate-agroal/src/main/java/org/hibernate/agroal/internal/AgroalConnectionProvider.java,False,8190a1a6da6c064b72804a7402f096566b03f7cb,1,2,0,35,787.32
hibernate-orm,hibernate/hibernate-orm,1869a0c979b27e2326b24022b13001ddf6173861,documentation/src/main/asciidoc/userguide/appendices/Configurations.adoc,False,,0,0,0,12,76.53
hibernate-orm,hibernate/hibernate-orm,d62e9f44ca45b2f3562e11565f59d28fb777d026,hibernate-core/src/main/java/org/hibernate/tool/schema/internal/DdlTransactionIsolatorProvidedConnectionImpl.java,False,d109c15c0cb36dd42ef4eb10336d725fddfb3af5,1,12,0,21,149.28
hibernate-orm,hibernate/hibernate-orm,e9cc8867affd7b2569644877896067c4f20c5105,hibernate-core/src/main/antlr/hql.g,False,,0,0,0,24,782.44
hibernate-orm,hibernate/hibernate-orm,994fdd36762012854227f5f5fc1113a525f2549f,hibernate-core/src/main/java/org/hibernate/query/sqm/SqmPathSource.java,False,fd2b5197083735aed01526fec7df48c0f0be2212;1c87d73d2e96b7be0250ff7035175acf7e56fc23;b4e26b3e3270a62113ea1c9d1d031e802cd8042a,3,51,0,21,245.99
hibernate-orm,hibernate/hibernate-orm,c0528b7079e2478facd9f734fd4e15bb64e8f116,hibernate-core/src/main/java/org/hibernate/boot/model/source/internal/hbm/ModelBinder.java,False,9caca0ce37d5a2763d476c6fa2471addcca710ca,1,6,0,21,155.42
hibernate-orm,hibernate/hibernate-orm,c6ca3a4ef2278f82f0ba955978523058a4fcbb23,hibernate-core/src/main/java/org/hibernate/action/internal/EntityUpdateAction.java,False,5adf2960c28a4acf6ccde8811bd797aa5d911647,1,9,0,28,360.88
hibernate-orm,hibernate/hibernate-orm,6f83e4b9482566a078c31f35f574fe24299e6c93,hibernate-orm-modules/hibernate-orm-modules.gradle,False,554817bacaa95885d1047eb055b113ce4a428727,1,3,0,12,48.64
hibernate-orm,hibernate/hibernate-orm,a2380ee1744e09f5eca484971312e1aee91fea18,hibernate-core/src/main/java/org/hibernate/internal/AbstractSharedSessionContract.java;hibernate-core/src/main/java/org/hibernate/StatelessSessionBuilder.java;hibernate-core/src/main/java/org/hibernate/internal/SessionImpl.java,False,7e92cf1b3bf31d28c9811b3afd7fc0221777d2fa;1d3124e06d2148d814e317286b6d9d571d827401,2,2,0,27,713.15
hibernate-orm,hibernate/hibernate-orm,f84cd309c1b389f453201b564c611c7882d27c7e,,False,,0,0,0,6,84.35
hibernate-orm,hibernate/hibernate-orm,d8dd5e7c0d5ff6ae854c0ed82f1ef2e478aabcaf,hibernate-core/src/main/java/org/hibernate/id/uuid/UuidVersion6Strategy.java,False,4e85302086cd1e0232be9cfb3d2211969bbacb31,1,6,0,21,148.99
hibernate-orm,hibernate/hibernate-orm,53c589a9e1e51cfdaee4185ac26de71af858a0a9,hibernate-core/src/main/java/org/hibernate/proxy/AbstractLazyInitializer.java,False,a1c9ed775686e0ace4e3e38c85581000ce647ccc;677f3dffba3305dbd18df48d423edffe0f9451dd,2,12,0,21,160.19
hibernate-orm,hibernate/hibernate-orm,f3cfff5ceeda3685d2895c951c84d33368f35aea,hibernate-core/src/main/java/org/hibernate/graph/GraphSemantic.java;hibernate-core/src/main/java/org/hibernate/query/internal/AbstractProducedQuery.java;hibernate-core/src/main/java/org/hibernate/engine/spi/SharedSessionContractImplementor.java;hibernate-core/src/main/java/org/hibernate/engine/internal/TwoPhaseLoad.java;hibernate-core/src/main/java/org/hibernate/internal/SessionImpl.java,False,d8d6d82e30960e0c255950eaf875ad48831b12b0;5e8781f8fa123d4e437f669b57cfa1456a169873,2,10,0,37,519.31
hibernate-orm,hibernate/hibernate-orm,271ecdea6e87c71ce1ad4d3a2f4c2851df067ba2,documentation/manual/pom.xml;parent/pom.xml;documentation/jbosscache2/pom.xml;documentation/envers/pom.xml,False,520c01e59a0a39b522f65aa38cc200f4fa3e3696,1,20,0,30,439.41
hibernate-orm,hibernate/hibernate-orm,0f683ff25dcf6cccd66e8c105255835b1f64d732,hibernate-core/src/main/java/org/hibernate/tool/schema/internal/script/MultiLineSqlScriptExtracter.java;hibernate-core/src/main/java/org/hibernate/exception/internal/SQLStateConverter.java;hibernate-core/src/main/java/org/hibernate/tool/schema/spi/ScriptSourceInput.java;hibernate-core/src/main/java/org/hibernate/tool/hbm2ddl/MultipleLinesSqlCommandExtractor.java,False,5e53f2130ef7f9b71ae36421c5de444316f33945;00beab3ba980dd3409792c110010652a5c12c3c6;5fc35980fd285609841e78907372bf5a6ad33308;8d6a07f6111bb1a98ebabf01c55a83c9480b9132,4,11,0,35,532.35
hibernate-orm,hibernate/hibernate-orm,bddfc60fdf1b51d59d071c798fd8ff13d5fc0698,hibernate-core/src/main/java/org/hibernate/sql/results/graph/embeddable/internal/EmbeddableAssembler.java,False,72e2da2da84fae761f14ceeb822bd3e946690c78;da22678c744970831dfbfba6dd9677cedf0f2111,2,12,0,33,223.38
hibernate-orm,hibernate/hibernate-orm,b0a9ced9d83d40c3cb8b0145484bbdb8ac6d4777,,False,,0,0,0,6,77.42
hibernate-orm,hibernate/hibernate-orm,1af878166fe0883ceb3d9130afa2790850492624,hibernate-core/src/main/java/org/hibernate/type/ClobType.java;hibernate-core/src/main/java/org/hibernate/type/TypeHelper.java;hibernate-core/src/main/java/org/hibernate/type/AbstractStandardBasicType.java;hibernate-core/src/main/java/org/hibernate/type/NClobType.java,False,ae8c365bf5f18f3820e2e6d381105c6e6f759fd4,1,12,0,43,471.08
hibernate-orm,hibernate/hibernate-orm,8e8844d485086c41392747230ff60a81f2cf18ba,,False,,0,0,0,18,336.06
hibernate-orm,hibernate/hibernate-orm,3fa7f197a16bf210580a239660d7c2965d6132a4,,False,,0,0,0,6,77.49
hibernate-orm,hibernate/hibernate-orm,a2f82b63f4a710f7bb8bf8a985073d2c46c6cbb4,hibernate-community-dialects/src/main/java/org/hibernate/community/dialect/InformixDialect.java,False,226e85957bd44c7ccbbc6676c704f821c4cc1e19,1,6,0,21,133.90
hibernate-orm,hibernate/hibernate-orm,4c4f11264de66d830e9187ade7cadd155f1b3b3d,hibernate-entitymanager/src/test/java/org/hibernate/jpa/test/query/ConstructorResultNativeQueryTest.java;hibernate-entitymanager/src/test/java/org/hibernate/jpa/test/query/ScalarResultNativeQueryTest.java,False,14c00abd6a629dfc45ea7145b957ea10168f57a8;0bf29bc2fd522b4cd268e498147de44c4bf4d467,2,15,0,37,297.73
hibernate-orm,hibernate/hibernate-orm,4b379aabc90085cfab839ae0087b0f18225f5fe9,hibernate-testing/src/main/java/org/hibernate/testing/cleaner/OracleDatabaseCleaner.java,False,15caff9cbccc1397e5f7da83abb08c03d0e439db;08d9fe1a3b37fc054b77336530511c7331cf075e,2,69,0,33,568.38
hibernate-orm,hibernate/hibernate-orm,9f29d406ff568835846d0748cec70dff7e37a8b8,testsuite/src/test/java/org/hibernate/test/lob/BlobLocatorTest.java;testsuite/src/test/java/org/hibernate/test/lob/LongStringTest.java;testsuite/src/test/java/org/hibernate/test/lob/ClobLocatorTest.java;testsuite/src/test/java/org/hibernate/test/lob/LongByteArrayTest.java,False,6b2a69850c855f65468e1c4ee5db8c69cfac90a3,1,6,0,43,345.72
hibernate-orm,hibernate/hibernate-orm,48d3da61e789d4494b9e6d5d3f16bd5a0c22f4c2,,False,,0,0,0,6,52.98
hibernate-orm,hibernate/hibernate-orm,09d051150c3cda25d8f70ad5796e3654fbfbd4a3,,False,,0,0,0,6,58.51
hibernate-orm,hibernate/hibernate-orm,50e6cb62e287e41ad7257e60a8e9a0eba938fb9b,hibernate-core/src/main/java/org/hibernate/query/sqm/internal/TypecheckUtil.java;hibernate-core/src/main/java/org/hibernate/internal/util/config/ConfigurationHelper.java;hibernate-core/src/main/java/org/hibernate/boot/model/process/spi/MetadataBuildingProcess.java;hibernate-core/src/main/java/org/hibernate/type/descriptor/jdbc/internal/JdbcTypeBaseline.java,False,e53b55583bde93bbb8308939c24f60ad017470be;686d8fcbf14076c4b78c63c3a00a78a63644f791;eccc1a89c5d3d2ec92d344962613b9c9d2bd79d6;bf297e0e877e8d558e5330f6d1c7975c4e1506d0;93f1ed6e767332c1c769e1673b46235b30cc017c;a4e406a54eb3f5d6ed2b4090f9073c28e5d22515;814c164c81e99ce008114c23673a91bec0b89179;6f7b17d36b0a3fc7876dd8880988aff011925b7c;935ac494dd19fc84672f64f5bd40b2b9ed7c76c3;3241c2d117e050af835aefa4b67217765666d936;588408c5f876edf693e7678636a6583996e509f2;3f7e880f73c5adb0a8c3842164171ba6b66ab3af;f2aa533dfc9fd502cdd90ae909c95bccb4f62493,13,26,0,37,573.87
hibernate-orm,hibernate/hibernate-orm,2517fbfe6f83b51b01dff72d35f16146f58fba7e,documentation/src/main/asciidoc/userguide/chapters/locking/Locking.adoc,False,,0,0,0,12,51.78
hibernate-orm,hibernate/hibernate-orm,27ceeedc047626fe45fc4e9582c1f1626460e24b,hibernate-core/src/main/java/org/hibernate/cfg/ToOneFkSecondPass.java,False,7337743c93574823424ed6c399cfcf6bd75614f8,1,36,0,21,209.34
hibernate-orm,hibernate/hibernate-orm,32d4f1596e2a2bfb93c90e9e8c2e734c880a2f6a,hibernate-community-dialects/src/main/java/org/hibernate/community/dialect/MySQLLegacyDialect.java;hibernate-community-dialects/src/main/java/org/hibernate/community/dialect/IngresDialect.java;hibernate-core/src/main/java/org/hibernate/dialect/CockroachDialect.java;hibernate-community-dialects/src/main/java/org/hibernate/community/dialect/FirebirdDialect.java;hibernate-core/src/main/java/org/hibernate/dialect/DatabaseVersion.java;hibernate-community-dialects/src/main/java/org/hibernate/community/dialect/AltibaseDialect.java;hibernate-core/src/main/java/org/hibernate/dialect/Dialect.java;hibernate-community-dialects/src/main/java/org/hibernate/community/dialect/DB2zLegacyDialect.java;hibernate-community-dialects/src/main/java/org/hibernate/community/dialect/SQLiteDialect.java;hibernate-community-dialects/src/main/java/org/hibernate/community/dialect/TeradataDialect.java;hibernate-core/src/main/java/org/hibernate/dialect/DB2iDialect.java;hibernate-core/src/main/java/org/hibernate/dialect/DB2zDialect.java;hibernate-community-dialects/src/main/java/org/hibernate/community/dialect/InformixDialect.java;hibernate-core/src/main/java/org/hibernate/dialect/MySQLDialect.java;hibernate-community-dialects/src/main/java/org/hibernate/community/dialect/DB2iLegacyDialect.java,False,10d759e139d21f0298307c3bf92527b4d8d00d15;46b064633b3100b5f7d1c946b61c7ab0bc35acf2,2,3,0,85,890.39
hibernate-orm,hibernate/hibernate-orm,fea3b2f061c210a5556781b6dc16558713c504b9,documentation/src/main/asciidoc/userguide/appendices/LegacyBasicTypeResolution.adoc;documentation/src/main/asciidoc/userguide/appendices/Legacy_Native_Queries.adoc,False,2167b442a420260393060f5d29c3894814ba81d8;111fe26ccc6f636999ad8dd2185271fa697e963b,2,7,0,28,379.62
hibernate-orm,hibernate/hibernate-orm,a133aff97f5d84767eee0c792f1fc8be4a5c7c09,,False,,0,0,0,6,46.84
hibernate-orm,hibernate/hibernate-orm,19d46d2fed022d16a5d2de707984d9141010ab16,hibernate-core/src/main/java/org/hibernate/query/Query.java,False,7cae5ba95bf355d1023c25820e45eaf5f984bcb7;c70a28252be92b2f697ef295efac1759add87cea,2,6,0,21,133.50
hibernate-orm,hibernate/hibernate-orm,76eeb6fb5e5421bca80a908ced6eca944f750474,test-case-guide.adoc,False,,0,0,0,12,36.55
hibernate-orm,hibernate/hibernate-orm,8fb35947ff6525a8286295f2959cd5a71502b2f9,,False,,0,0,0,6,50.19
hibernate-orm,hibernate/hibernate-orm,b00f580d8daa3bffbcff854dc815887756de9664,,False,,0,0,0,6,72.76
hibernate-orm,hibernate/hibernate-orm,25c75eed6fe09df9d231c6c264cb0fa686b66bcb,hibernate-core/src/test/java/org/hibernate/test/schemaupdate/SchemaUpdateWithViewsTest.java;documentation/src/test/java/org/hibernate/userguide/mapping/basic/ClobTest.java;documentation/src/test/java/org/hibernate/userguide/mapping/basic/NClobStringTest.java;documentation/src/test/java/org/hibernate/userguide/mapping/basic/NationalizedTest.java,False,17de173cb5334d866f1886d3e057f49a6c987bad;e99b60cbb6327502e03cc98aa22c41630042ef31,2,6,0,39,714.83
